排名,球員,球隊,比賽,先發,平均得分,平均籃板,平均助攻,場均時間,場上效率值,投籃%,投籃命中,投籃出手,三分球%,三分命中,三分出手,罰球%,罰球命中,罰球次數,進攻籃板,防守籃板,抄截/場,阻攻/場,失誤,犯規,賽季,賽制,主要位置,次要位置,城市,州
439,Amida Brimah,IND,5,0,2.6,1.6,0.2,5.8,4.0,62.5,1.0,1.6,0.0,0.0,0.0,100.0,0.6,0.6,0.4,1.2,0.0,1.0,0.8,0.8,2020-2021,RegularSeason,C,C,Indiana,Indiana
440,Josh Green,DAL,39,5,2.6,2.0,0.7,11.4,3.8,45.2,1.077,2.385,16.0,0.103,0.641,56.5,0.333,0.59,0.7,1.3,0.4,0.1,0.4,0.9,2020-2021,RegularSeason,G,G,Dallas,Texas
441,Grant Riller,CHA,7,0,2.6,0.1,0.4,3.9,2.6,66.7,1.143,1.714,50.0,0.286,0.571,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.0,2020-2021,RegularSeason,G,G,Charlotte,North Carolina
442,Jordan Bell,GSW,6,1,2.5,4.0,1.2,13.7,5.7,31.8,1.167,3.667,0.0,0.0,0.333,50.0,0.167,0.333,1.2,2.8,0.5,0.8,0.7,1.2,2020-2021,RegularSeason,F,F,Golden State,California
443,Tacko Fall,BOS,19,0,2.5,2.7,0.2,7.2,5.2,72.4,1.105,1.526,0.0,0.0,0.0,33.3,0.263,0.789,0.8,1.9,0.1,1.1,0.3,1.2,2020-2021,RegularSeason,C,C,Boston,Massachusetts
444,Rondae Hollis Jefferson,POR,11,1,2.5,2.4,1.2,9.7,4.9,50.0,0.818,1.636,0.0,0.0,0.091,56.3,0.818,1.455,1.0,1.4,0.2,0.4,0.2,1.4,2020-2021,RegularSeason,F,F,Portland,Oregon
445,Tre Jones,SAS,37,1,2.5,0.6,1.1,7.3,2.9,47.4,1.0,2.108,60.0,0.081,0.135,89.5,0.459,0.514,0.2,0.4,0.2,0.0,0.4,0.4,2020-2021,RegularSeason,G,G,San Antonio,Texas
446,KZ Okpala,MIA,37,9,2.5,1.8,0.5,12.1,3.2,37.5,0.973,2.595,24.0,0.324,1.351,53.3,0.216,0.405,0.6,1.3,0.3,0.3,0.4,1.6,2020-2021,RegularSeason,F,G,Miami,Florida
447,Gary Payton II,GSW,10,0,2.5,1.1,0.1,4.0,3.9,76.9,1.0,1.3,50.0,0.2,0.4,75.0,0.3,0.4,0.2,0.9,0.6,0.1,0.1,0.8,2020-2021,RegularSeason,G,G,Golden State,California
448,Vernon Carey Jr.,CHA,19,4,2.4,1.4,0.1,6.1,2.9,50.0,0.947,1.895,14.3,0.053,0.368,81.8,0.474,0.579,0.3,1.1,0.1,0.3,0.3,0.7,2020-2021,RegularSeason,F,C,Charlotte,North Carolina
449,Wes Iwundu,NOP,41,4,2.4,2.2,0.4,13.1,3.3,33.3,0.829,2.488,12.2,0.122,1.0,83.9,0.634,0.756,0.4,1.8,0.4,0.1,0.5,1.2,2020-2021,RegularSeason,F,F,New Orleans,Louisiana
450,Mfiondu Kabengele,CLE,39,0,2.4,1.5,0.4,7.2,3.0,37.1,0.846,2.282,26.0,0.333,1.282,80.0,0.41,0.513,0.3,1.2,0.2,0.3,0.4,0.9,2020-2021,RegularSeason,F,C,Cleveland,Ohio
451,Jeremiah Martin,CLE,9,0,2.4,0.8,0.4,8.3,0.7,27.3,1.0,3.667,25.0,0.333,1.333,20.0,0.111,0.556,0.2,0.6,0.6,0.2,0.7,0.1,2020-2021,RegularSeason,G,G,Cleveland,Ohio
452,Rayjon Tucker,PHI,14,0,2.4,0.8,0.4,4.9,2.5,50.0,0.643,1.286,28.6,0.143,0.5,73.7,1.0,1.357,0.1,0.7,0.1,0.0,0.3,0.6,2020-2021,RegularSeason,G,G,Philadelphia,Pennsylvania
453,Jarrell Brantley,UTA,28,0,2.3,1.0,0.5,4.9,2.9,48.1,0.893,1.857,42.9,0.429,1.0,100.0,0.071,0.071,0.3,0.6,0.3,0.1,0.3,0.6,2020-2021,RegularSeason,F,F,Utah,Utah
454,CJ Elleby,POR,30,0,2.3,1.1,0.3,6.4,2.3,37.9,0.833,2.2,20.6,0.233,1.133,73.3,0.367,0.5,0.4,0.7,0.2,0.1,0.2,0.9,2020-2021,RegularSeason,F,G,Portland,Oregon
455,Quinndary Weatherspoon,SAS,20,0,2.3,0.6,0.4,6.1,2.2,45.7,0.8,1.75,16.7,0.05,0.3,81.3,0.65,0.8,0.2,0.4,0.4,0.1,0.5,0.9,2020-2021,RegularSeason,G,G,San Antonio,Texas
456,Bol Bol,DEN,32,2,2.2,0.8,0.2,5.0,1.9,43.1,0.781,1.813,37.5,0.281,0.75,66.7,0.313,0.469,0.0,0.8,0.1,0.3,0.4,0.4,2020-2021,RegularSeason,C,F,Denver,Colorado
457,Sean McDermott,MEM,18,0,2.2,1.1,0.2,8.8,2.4,39.4,0.722,1.833,22.7,0.278,1.222,100.0,0.444,0.444,0.3,0.7,0.1,0.2,0.2,0.4,2020-2021,RegularSeason,F,F,Memphis,Tennessee
458,Vlatko Cancar,DEN,41,1,2.1,1.2,0.3,6.9,2.6,45.8,0.805,1.756,27.3,0.22,0.805,76.9,0.244,0.317,0.3,1.0,0.3,0.0,0.3,0.4,2020-2021,RegularSeason,F,F,Denver,Colorado
459,Ed Davis,MIN,23,7,2.1,5.0,0.9,13.0,7.7,43.2,0.826,1.913,0.0,0.0,0.0,83.3,0.435,0.522,2.0,3.0,0.6,0.6,0.3,2.4,2020-2021,RegularSeason,C,F,Minnesota,Minnesota
460,Devon Dotson,CHI,11,0,2.1,0.5,0.6,4.5,2.6,52.4,1.0,1.909,14.3,0.091,0.636,0.0,0.0,0.0,0.2,0.3,0.4,0.0,0.0,0.3,2020-2021,RegularSeason,G,G,Chicago,Illinois
461,Shaquille Harrison,DEN,34,0,2.1,1.4,0.7,9.8,3.0,33.3,0.765,2.294,18.8,0.088,0.471,81.8,0.529,0.647,0.2,1.2,0.5,0.1,0.3,1.0,2020-2021,RegularSeason,G,G,Denver,Colorado
462,Deividas Sirvydis,DET,20,0,2.1,1.5,0.3,6.7,2.2,35.0,0.7,2.0,35.7,0.5,1.4,50.0,0.15,0.3,0.0,1.5,0.1,0.0,0.3,0.5,2020-2021,RegularSeason,F,G,Detroit,Michigan
463,Isaac Bonga,WAS,40,8,2.0,1.7,0.6,10.8,2.8,37.0,0.75,2.025,27.7,0.325,1.175,62.5,0.125,0.2,0.5,1.2,0.3,0.2,0.6,1.6,2020-2021,RegularSeason,G,G,Washington,D.C.
464,Devontae Cacok,LAL,20,1,2.0,1.6,0.1,4.9,2.9,58.6,0.85,1.45,0.0,0.0,0.0,45.5,0.25,0.55,0.6,1.0,0.3,0.2,0.3,0.4,2020-2021,RegularSeason,F,F,Los Angeles,California
465,Nate Hinton,DAL,21,0,2.0,0.4,0.4,4.4,1.5,35.7,0.714,2.0,21.1,0.19,0.905,70.0,0.333,0.476,0.0,0.4,0.3,0.1,0.2,0.4,2020-2021,RegularSeason,G,F,Dallas,Texas
466,Jontay Porter,MEM,11,0,2.0,1.3,0.1,4.9,2.3,53.3,0.727,1.364,37.5,0.273,0.727,60.0,0.273,0.455,0.4,0.9,0.3,0.1,0.6,1.1,2020-2021,RegularSeason,C,F,Memphis,Tennessee
467,Jalen Smith,PHX,27,1,2.0,1.4,0.1,5.8,2.3,44.0,0.815,1.852,23.5,0.148,0.63,71.4,0.185,0.259,0.3,1.1,0.0,0.1,0.3,0.6,2020-2021,RegularSeason,F,C,Phoenix,Arizona
468,Sindarius Thornwell,ORL,21,1,2.0,0.9,1.0,10.3,2.5,32.6,0.714,2.19,30.4,0.333,1.095,50.0,0.19,0.381,0.1,0.7,0.6,0.1,0.3,0.7,2020-2021,RegularSeason,G,G,Orlando,Florida
469,Miye Oni,UTA,54,0,1.9,1.6,0.5,9.6,2.9,35.4,0.648,1.833,34.1,0.556,1.63,83.3,0.093,0.111,0.4,1.1,0.2,0.1,0.3,1.1,2020-2021,RegularSeason,G,F,Utah,Utah
470,Alen Smailagic,GSW,15,1,1.9,1.1,0.3,5.6,2.1,40.7,0.733,1.8,40.0,0.267,0.667,33.3,0.133,0.4,0.4,0.7,0.2,0.3,0.3,0.7,2020-2021,RegularSeason,F,F,Golden State,California
471,Cassius Winston,WAS,22,0,1.9,0.4,0.5,4.5,1.8,42.4,0.636,1.5,47.1,0.364,0.773,83.3,0.227,0.273,0.0,0.4,0.1,0.0,0.2,0.4,2020-2021,RegularSeason,G,G,Washington,D.C.
472,Daniel Oturu,LAC,30,0,1.8,1.6,0.3,5.4,2.7,42.3,0.733,1.733,20.0,0.033,0.167,75.0,0.3,0.4,0.7,0.9,0.1,0.2,0.3,0.8,2020-2021,RegularSeason,C,C,LA,California
473,Axel Toupane,MIL,8,1,1.8,0.8,0.5,7.6,2.5,36.4,0.5,1.375,50.0,0.125,0.25,71.4,0.625,0.875,0.0,0.8,0.3,0.4,0.0,0.8,2020-2021,RegularSeason,G,F,Milwaukee,Wisconsin
474,Elijah Hughes,UTA,18,0,1.7,0.5,0.3,3.6,1.2,33.3,0.556,1.667,34.8,0.444,1.278,75.0,0.167,0.222,0.1,0.4,0.1,0.1,0.3,0.1,2020-2021,RegularSeason,G,G,Utah,Utah
475,T.J. Leaf,POR,7,0,1.7,0.7,0.1,5.0,2.0,50.0,0.714,1.429,0.0,0.0,0.0,100.0,0.286,0.286,0.0,0.7,0.3,0.1,0.3,0.1,2020-2021,RegularSeason,F,F,Portland,Oregon
476,James Nunnally,NOP,9,0,1.7,1.0,0.3,5.3,1.8,38.5,0.556,1.444,33.3,0.444,1.333,50.0,0.111,0.222,0.2,0.8,0.0,0.0,0.2,0.1,2020-2021,RegularSeason,F,F,New Orleans,Louisiana
477,Tim Frazier,MEM,5,0,1.6,1.6,3.2,12.4,2.0,15.0,0.6,4.0,0.0,0.0,1.6,33.3,0.4,1.2,0.0,1.6,0.4,0.2,0.8,1.4,2020-2021,RegularSeason,G,G,Memphis,Tennessee
478,Bruno Fernando,ATL,33,0,1.5,2.4,0.3,6.8,2.8,40.9,0.545,1.333,0.0,0.0,0.061,68.2,0.455,0.667,0.5,1.9,0.1,0.1,0.6,0.7,2020-2021,RegularSeason,F,C,Atlanta,Georgia
479,Norvel Pelle,NYK,13,0,1.5,1.5,0.2,6.4,3.0,53.3,0.615,1.154,0.0,0.0,0.0,66.7,0.308,0.462,0.5,1.0,0.1,0.7,0.2,1.1,2020-2021,RegularSeason,C,C,New York,New York
480,Cassius Stanley,IND,24,0,1.5,0.8,0.0,3.9,1.1,30.2,0.542,1.792,23.1,0.125,0.542,77.8,0.292,0.375,0.3,0.5,0.0,0.1,0.0,0.6,2020-2021,RegularSeason,G,G,Indiana,Indiana
481,Anthony Tolliver,PHI,11,0,1.5,0.9,0.2,9.0,1.5,23.5,0.364,1.545,28.6,0.364,1.273,83.3,0.455,0.545,0.3,0.6,0.3,0.2,0.3,0.6,2020-2021,RegularSeason,F,F,Philadelphia,Pennsylvania
482,Robert Woodard II,SAC,13,0,1.5,1.2,0.2,3.5,1.8,40.0,0.615,1.538,16.7,0.077,0.462,37.5,0.231,0.615,0.3,0.9,0.0,0.2,0.1,0.3,2020-2021,RegularSeason,F,F,Sacramento,California
483,Nate Darling,CHA,7,0,1.3,0.1,0.1,3.7,0.9,28.6,0.286,1.0,28.6,0.286,1.0,100.0,0.429,0.429,0.1,0.0,0.0,0.1,0.1,0.1,2020-2021,RegularSeason,G,G,Charlotte,North Carolina
484,Kris Dunn,ATL,4,0,1.3,1.5,0.5,11.3,0.5,8.3,0.25,3.0,0.0,0.0,0.5,75.0,0.75,1.0,0.0,1.5,0.5,0.5,0.8,2.5,2020-2021,RegularSeason,G,G,Atlanta,Georgia
485,Cristiano Felicio,CHI,18,0,1.3,1.4,0.5,4.7,2.5,53.8,0.389,0.722,0.0,0.0,0.111,56.3,0.5,0.889,0.6,0.9,0.2,0.0,0.2,0.6,2020-2021,RegularSeason,F,C,Chicago,Illinois
486,Juwan Morgan,UTA,29,0,1.2,1.0,0.3,5.1,1.8,46.7,0.483,1.034,30.8,0.138,0.448,42.9,0.103,0.241,0.3,0.7,0.1,0.0,0.1,0.7,2020-2021,RegularSeason,F,F,Utah,Utah
487,Udoka Azubuike,UTA,15,0,1.1,0.9,0.0,3.8,1.6,44.4,0.267,0.6,0.0,0.0,0.0,80.0,0.533,0.667,0.3,0.6,0.1,0.3,0.2,0.6,2020-2021,RegularSeason,C,F,Utah,Utah
488,Adam Mokoka,CHI,14,0,1.1,0.4,0.4,4.0,0.7,36.8,0.5,1.357,10.0,0.071,0.714,0.0,0.0,0.071,0.1,0.3,0.1,0.1,0.4,0.4,2020-2021,RegularSeason,G,G,Chicago,Illinois
489,Tyler Bey,DAL,18,0,1.0,1.1,0.2,3.9,1.2,31.8,0.389,1.222,25.0,0.056,0.222,60.0,0.167,0.278,0.4,0.6,0.0,0.1,0.2,0.3,2020-2021,RegularSeason,F,F,Dallas,Texas
490,Tyrell Terry,DAL,11,0,1.0,0.5,0.5,5.1,1.2,31.3,0.455,1.455,0.0,0.0,0.636,33.3,0.091,0.273,0.0,0.5,0.5,0.0,0.2,0.2,2020-2021,RegularSeason,G,G,Dallas,Texas
491,Kostas Antetokounmpo,LAL,15,0,0.8,1.3,0.1,3.7,0.9,30.0,0.2,0.667,0.0,0.0,0.0,46.2,0.4,0.867,0.3,1.0,0.1,0.3,0.7,0.5,2020-2021,RegularSeason,F,F,Los Angeles,California
492,Nick Richards,CHA,18,0,0.8,0.6,0.1,3.5,0.9,44.4,0.222,0.5,0.0,0.0,0.056,63.6,0.389,0.611,0.2,0.4,0.0,0.0,0.2,0.4,2020-2021,RegularSeason,C,C,Charlotte,North Carolina
493,Keljin Blevins,POR,17,0,0.7,0.6,0.2,4.4,0.5,25.0,0.294,1.176,25.0,0.118,0.471,0.0,0.0,0.0,0.2,0.4,0.1,0.0,0.3,0.5,2020-2021,RegularSeason,G,G,Portland,Oregon
494,Ty-Shon Alexander,PHX,15,0,0.6,0.7,0.4,3.1,0.9,25.0,0.2,0.8,22.2,0.133,0.6,50.0,0.067,0.133,0.1,0.5,0.0,0.1,0.2,0.1,2020-2021,RegularSeason,G,G,Phoenix,Arizona
495,Jared Dudley,LAL,12,0,0.5,1.8,0.4,6.8,2.1,22.2,0.167,0.75,33.3,0.167,0.5,0.0,0.0,0.0,0.3,1.4,0.1,0.1,0.2,0.6,2020-2021,RegularSeason,F,F,Los Angeles,California
496,Jared Harper,NYK,8,0,0.4,0.3,0.1,2.0,-0.3,0.0,0.0,0.5,0.0,0.0,0.125,75.0,0.375,0.5,0.0,0.3,0.0,0.0,0.4,0.1,2020-2021,RegularSeason,G,G,New York,New York
497,Theo Pinson,NYK,17,0,0.1,0.3,0.1,2.0,-0.1,11.1,0.059,0.529,0.0,0.0,0.471,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.1,0.2,2020-2021,RegularSeason,G,F,New York,New York
498,Zach Collins,POR,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-2021,RegularSeason,F,C,Portland,Oregon
499,Caleb Homesley,WAS,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-2021,RegularSeason,G,G,Washington,D.C.
500,Jonathan Isaac,ORL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-2021,RegularSeason,F,F,Orlando,Florida
501,Klay Thompson,GSW,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-2021,RegularSeason,G,G,Golden State,California
502,Luca Vildoza,NYK,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-2021,RegularSeason,G,G,New York,New York
503,Omer Yurtseven,MIA,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-2021,RegularSeason,C,C,Miami,Florida
